"","part_id","hh_id","part_age","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","country","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","sday_id","type","day","month","year","dayofweek","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","hh_type","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age_group"
"5778",5411,"Mo08HH5411",46,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,16,19,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76745,16,NA,NA,"F",1,0,0,0,1,0,1,1,5,"Two or more person household",3,3,0,0,0,3,0,3,0,"45-64"
"5779",5411,"Mo08HH5411",46,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,16,19,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76746,18,NA,NA,"M",1,0,0,0,1,0,1,1,5,"Two or more person household",3,3,0,0,0,3,0,3,0,"45-64"
"5780",5411,"Mo08HH5411",46,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,16,19,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76747,48,NA,NA,"M",1,0,0,0,1,0,1,1,5,"Two or more person household",3,3,0,0,0,3,0,3,0,"45-64"
"5781",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76748,56,NA,NA,"F",0,0,0,0,0,1,2,1,3,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"5782",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76749,NA,15,17,"M",0,0,0,1,0,0,5,2,1,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"5783",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76750,NA,25,30,"F",0,0,0,0,0,1,4,1,3,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"5784",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76751,33,NA,NA,"F",1,0,0,0,0,0,1,1,4,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"5785",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76752,NA,60,65,"M",0,0,0,1,0,0,5,2,2,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"5786",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76753,52,NA,NA,"M",1,0,0,0,0,0,1,1,5,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"5787",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76754,12,NA,NA,"M",1,0,0,0,0,0,2,1,4,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
