"","hh_id","part_id","panel_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","frequency_multi","phys_contact","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","duration_multi","month","year","sday_id","dayofweek","day","wave","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age","part_gender","part_age_group","hh_type"
"6628","HHA5_11589","A5_11589",11589,"A5_11589_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,0,1,66,"F","65 and over",1
"6629","HHA5_11590","A5_11590",11590,"A5_11590_001",NA,35,44,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,1,2,1,21,"F","18-24",1
"6630","HHA5_11592","A5_11592",11592,"A5_11592_001",NA,80,84,"F",3,2,0,0,0,0,0,1,4,5,2020,"2020.05.20",3,20,5,1,0,0,0,0,0,1,0,1,67,"F","65 and over",0
"6631","HHA5_11593","A5_11593",11593,"A5_11593_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.23",6,23,5,1,1,0,0,0,0,0,1,0,44,"F","25-44",1
"6632","HHA5_11595","A5_11595",11595,"A5_11595_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,2,0,45,"F","45-64",1
"6633","HHA5_11596","A5_11596",11596,"A5_11596_001",NA,55,64,"M",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.20",3,20,5,14,2,12,0,0,0,0,2,12,25,"F","25-44",1
"6634","HHA5_11597","A5_11597",11597,"A5_11597_001",NA,25,34,"M",2,2,0,0,0,0,0,1,2,5,2020,"2020.05.20",3,20,5,2,0,0,0,0,0,2,0,2,60,"F","45-64",0
"6635","HHA5_11598","A5_11598",11598,"A5_11598_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,0,1,49,"F","45-64",1
"6636","HHA5_11599","A5_11599",11599,"A5_11599_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,54,"F","45-64",1
"6637","HHA5_11600","A5_11600",11600,"A5_11600_001",NA,55,64,"M",2,2,1,0,0,0,0,0,3,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,0,2,58,"M","45-64",1
"6638","HHA5_11601","A5_11601",11601,"A5_11601_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.22",5,22,5,2,2,0,0,0,0,0,2,0,43,"M","25-44",1
"6639","HHA5_11604","A5_11604",11604,"A5_11604_001",NA,15,19,"M",2,2,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,4,3,1,0,0,0,0,0,4,50,"F","45-64",1
"6640","HHA5_11606","A5_11606",11606,"A5_11606_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,2,1,0,0,0,0,1,0,2,70,"F","65 and over",1
"6641","HHA5_11607","A5_11607",11607,"A5_11607_001",NA,65,69,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,1,1,66,"F","65 and over",1
"6642","HHA5_11608","A5_11608",11608,"A5_11608_001",NA,70,74,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,1,1,72,"M","65 and over",1
"6643","HHA5_11611","A5_11611",11611,"A5_11611_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,6,6,0,0,0,0,1,1,5,59,"M","45-64",1
"6644","HHA5_11612","A5_11612",11612,"A5_11612_001",NA,65,69,"F",1,1,1,0,0,1,0,0,5,5,2020,"2020.05.20",3,20,5,4,4,0,0,1,0,0,1,3,70,"M","65 and over",1
"6645","HHA5_11613","A5_11613",11613,"A5_11613_001",NA,70,74,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,4,4,0,0,0,0,0,3,1,75,"M","65 and over",1
"6646","HHA5_11615","A5_11615",11615,"A5_11615_001",NA,25,34,"M",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,31,"M","25-44",1
"6647","HHA5_11616","A5_11616",11616,"A5_11616_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,3,0,46,"F","45-64",1
"6648","HHA5_11617","A5_11617",11617,"A5_11617_002",NA,65,69,"F",2,2,0,0,0,0,0,1,2,5,2020,"2020.05.21",4,21,5,9,0,0,0,0,0,9,0,9,72,"F","65 and over",0
"6649","HHA5_11620","A5_11620",11620,"A5_11620_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,27,"F","25-44",1
"6650","HHA5_11621","A5_11621",11621,"A5_11621_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,1,1,0,0,0,0,0,0,1,67,"F","65 and over",1
"6651","HHA5_11623","A5_11623",11623,"A5_11623_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,1,1,56,"F","45-64",1
"6652","HHA5_11624","A5_11624",11624,"A5_11624_001",NA,55,64,"F",2,2,1,0,0,0,0,0,3,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,0,3,80,"F","65 and over",0
"6653","HHA5_11625","A5_11625",11625,"A5_11625_001",NA,45,54,"M",2,2,1,0,0,0,0,0,3,5,2020,"2020.05.21",4,21,5,2,1,0,0,0,0,1,0,2,66,"M","65 and over",0
"6654","HHA5_11627","A5_11627",11627,"A5_11627_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,0,1,58,"F","45-64",1
"6655","HHA5_11629","A5_11629",11629,"A5_11629_001",NA,55,64,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,0,2,31,"F","25-44",1
"6656","HHA5_11630","A5_11630",11630,"A5_11630_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,2,0,38,"F","25-44",1
"6657","HHA5_11631","A5_11631",11631,"A5_11631_001",NA,70,74,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,0,2,66,"F","65 and over",1
"6658","HHA5_11632","A5_11632",11632,"A5_11632_001",NA,70,74,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,68,"F","65 and over",1
"6659","HHA5_11633","A5_11633",11633,"A5_11633_001",NA,65,69,"M",1,1,0,0,0,0,0,1,5,5,2020,"2020.05.21",4,21,5,2,0,0,0,0,0,2,1,1,59,"F","45-64",1
"6660","HHA5_11635","A5_11635",11635,"A5_11635_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,3,3,0,0,0,0,0,0,3,63,"F","45-64",1
"6661","HHA5_11637","A5_11637",11637,"A5_11637_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.22",5,22,5,2,2,0,0,0,0,0,1,1,66,"M","65 and over",1
"6662","HHA5_11638","A5_11638",11638,"A5_11638_001",NA,65,69,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,0,1,36,"M","25-44",1
"6663","HHA5_11640","A5_11640",11640,"A5_11640_001",NA,80,84,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,0,1,47,"M","45-64",1
"6664","HHA5_11641","A5_11641",11641,"A5_11641_001",NA,20,24,"M",5,2,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,4,1,0,0,0,0,3,1,3,61,"F","45-64",1
"6665","HHA5_11642","A5_11642",11642,"A5_11642_001",NA,65,69,"F",1,2,0,0,0,0,0,1,2,5,2020,"2020.05.21",4,21,5,5,0,0,0,0,0,5,0,5,78,"F","65 and over",0
"6666","HHA5_11643","A5_11643",11643,"A5_11643_001",NA,65,69,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.22",5,22,5,2,2,0,0,0,0,0,1,1,41,"M","25-44",1
"6667","HHA5_11644","A5_11644",11644,"A5_11644_001",NA,75,79,"M",1,2,1,0,0,0,0,0,2,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,0,2,51,"M","45-64",1
"6668","HHA5_11646","A5_11646",11646,"A5_11646_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,40,"M","25-44",1
"6669","HHA5_11647","A5_11647",11647,"A5_11647_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,56,"M","45-64",1
"6670","HHA5_11648","A5_11648",11648,"A5_11648_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.22",5,22,5,3,3,0,0,0,0,0,1,2,32,"F","25-44",1
"6671","HHA5_11649","A5_11649",11649,"A5_11649_001",NA,10,14,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.26",2,26,5,2,2,0,0,0,0,0,1,1,35,"F","25-44",1
"6672","HHA5_11651","A5_11651",11651,"A5_11651_001",NA,20,24,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,2,0,67,"F","65 and over",1
"6673","HHA5_11652","A5_11652",11652,"A5_11652_001",NA,70,74,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.25",1,25,5,2,2,0,0,0,0,0,0,2,69,"F","65 and over",1
"6674","HHA5_11653","A5_11653",11653,"A5_11653_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,1,1,55,"M","45-64",1
"6675","HHA5_11655","A5_11655",11655,"A5_11655_001",NA,20,24,"F",2,2,0,0,0,0,0,1,5,5,2020,"2020.05.24",0,24,5,1,0,0,0,0,0,1,0,1,26,"F","25-44",1
"6676","HHA5_11656","A5_11656",11656,"A5_11656_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,4,4,0,0,0,0,0,0,4,52,"F","45-64",1
"6677","HHA5_11659","A5_11659",11659,"A5_11659_001",NA,65,69,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,66,"F","65 and over",1
"6678","HHA5_11661","A5_11661",11661,"A5_11661_001",NA,75,79,"M",3,2,0,0,0,0,0,1,2,5,2020,"2020.05.21",4,21,5,2,0,0,0,0,0,2,0,2,67,"M","65 and over",0
"6679","HHA5_11662","A5_11662",11662,"A5_11662_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,54,"M","45-64",1
"6680","HHA5_11664","A5_11664",11664,"A5_11664_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,3,3,0,0,0,0,0,1,2,38,"M","25-44",1
"6681","HHA5_11666","A5_11666",11666,"A5_11666_001",NA,65,69,"F",4,2,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,3,1,0,0,0,0,2,0,3,69,"M","65 and over",1
"6682","HHA5_11669","A5_11669",11669,"A5_11669_001",NA,55,64,"F",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.25",1,25,5,3,2,1,0,0,0,1,1,2,66,"M","65 and over",1
"6683","HHA5_11670","A5_11670",11670,"A5_11670_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,1,0,0,0,0,1,1,1,71,"F","65 and over",1
"6684","HHA5_11671","A5_11671",11671,"A5_11671_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,0,2,65,"F","65 and over",1
"6685","HHA5_11673","A5_11673",11673,"A5_11673_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,68,"M","65 and over",1
"6686","HHA5_11675","A5_11675",11675,"A5_11675_001",NA,80,84,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,1,1,82,"M","65 and over",1
"6687","HHA5_11679","A5_11679",11679,"A5_11679_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,0,1,73,"F","65 and over",1
"6688","HHA5_11681","A5_11681",11681,"A5_11681_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,2,0,56,"M","45-64",1
"6689","HHA5_11682","A5_11682",11682,"A5_11682_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.23",6,23,5,3,2,0,0,0,0,1,1,2,33,"M","25-44",1
"6690","HHA5_11684","A5_11684",11684,"A5_11684_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,4,4,0,0,0,0,0,0,4,46,"F","45-64",1
"6691","HHA5_11685","A5_11685",11685,"A5_11685_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,59,"M","45-64",1
"6692","HHA5_11686","A5_11686",11686,"A5_11686_001",NA,65,69,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,66,"F","65 and over",1
"6693","HHA5_11687","A5_11687",11687,"A5_11687_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.23",6,23,5,1,1,0,0,0,0,0,1,0,57,"M","45-64",1
"6694","HHA5_11691","A5_11691",11691,"A5_11691_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,57,"F","45-64",1
"6695","HHA5_11692","A5_11692",11692,"A5_11692_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.22",5,22,5,2,1,0,0,0,0,1,1,1,24,"F","18-24",1
"6696","HHA5_11695","A5_11695",11695,"A5_11695_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,3,0,48,"F","45-64",1
"6697","HHA5_11696","A5_11696",11696,"A5_11696_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,52,"M","45-64",1
"6698","HHA5_11697","A5_11697",11697,"A5_11697_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,3,0,30,"F","25-44",1
"6699","HHA5_11698","A5_11698",11698,"A5_11698_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,33,"M","25-44",1
"6700","HHA5_11700","A5_11700",11700,"A5_11700_001",NA,70,74,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,1,2,72,"M","65 and over",1
"6701","HHA5_11701","A5_11701",11701,"A5_11701_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,34,"F","25-44",1
"6702","HHA5_11702","A5_11702",11702,"A5_11702_001",NA,65,69,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,0,1,66,"F","65 and over",1
"6703","HHA5_11703","A5_11703",11703,"A5_11703_001",NA,15,19,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,3,2,0,0,0,0,1,2,1,62,"M","45-64",1
"6704","HHA5_11704","A5_11704",11704,"A5_11704_001",NA,55,64,"M",4,2,0,0,0,0,0,1,5,5,2020,"2020.05.20",3,20,5,4,1,0,0,0,0,3,0,4,62,"F","45-64",1
"6705","HHA5_11705","A5_11705",11705,"A5_11705_001",NA,10,14,"M",5,2,0,0,0,0,0,1,5,5,2020,"2020.05.20",3,20,5,5,3,0,0,0,0,2,3,2,38,"M","25-44",1
"6706","HHA5_11706","A5_11706",11706,"A5_11706_001",NA,20,24,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,23,"M","18-24",1
"6707","HHA5_11707","A5_11707",11707,"A5_11707_001",NA,70,74,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,54,"F","45-64",1
"6708","HHA5_11708","A5_11708",11708,"A5_11708_001",NA,10,14,"M",5,2,0,0,0,0,0,1,1,5,2020,"2020.05.20",3,20,5,1,0,0,0,0,0,1,0,1,42,"F","25-44",1
"6709","HHA5_11709","A5_11709",11709,"A5_11709_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,2,0,27,"F","25-44",1
"6710","HHA5_11710","A5_11710",11710,"A5_11710_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,71,"F","65 and over",1
"6711","HHA5_11714","A5_11714",11714,"A5_11714_001",NA,25,34,"F",2,1,0,0,0,0,0,1,4,5,2020,"2020.05.20",3,20,5,4,0,2,1,1,1,2,4,0,34,"M","25-44",1
"6712","HHA5_11715","A5_11715",11715,"A5_11715_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,69,"M","65 and over",1
"6713","HHA5_11716","A5_11716",11716,"A5_11716_001",NA,25,34,"F",1,1,0,1,0,0,0,1,4,5,2020,"2020.05.20",3,20,5,4,1,1,1,0,0,4,4,0,34,"M","25-44",1
"6714","HHA5_11720","A5_11720",11720,"A5_11720_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,4,1,0,0,0,0,3,1,3,68,"M","65 and over",1
"6715","HHA5_11722","A5_11722",11722,"A5_11722_001",NA,10,14,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,51,"M","45-64",1
"6716","HHA5_11724","A5_11724",11724,"A5_11724_001",NA,70,74,"M",2,2,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,1,1,51,"F","45-64",0
"6717","HHA5_11726","A5_11726",11726,"A5_11726_001",NA,65,69,"M",5,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,6,2,0,0,0,0,4,2,4,61,NA,"45-64",1
"6718","HHA5_11728","A5_11728",11728,"A5_11728_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,3,3,0,0,0,0,0,3,0,51,"M","45-64",1
"6719","HHA5_11729","A5_11729",11729,"A5_11729_001",NA,25,34,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,0,2,34,"M","25-44",1
"6720","HHA5_11731","A5_11731",11731,"A5_11731_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,4,4,0,0,0,0,0,2,2,63,"M","45-64",1
"6721","HHA5_11733","A5_11733",11733,"A5_11733_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,1,1,51,"F","45-64",1
"6722","HHA5_11735","A5_11735",11735,"A5_11735_001",NA,75,79,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,84,"M","65 and over",1
"6723","HHA5_11736","A5_11736",11736,"A5_11736_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,1,1,65,"F","65 and over",1
"6724","HHA5_11738","A5_11738",11738,"A5_11738_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.25",1,25,5,1,1,0,0,0,0,0,1,0,33,"M","25-44",1
"6725","HHA5_11744","A5_11744",11744,"A5_11744_001",NA,35,44,"M",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.21",4,21,5,5,3,0,0,0,0,4,1,4,41,"F","25-44",1
"6726","HHA5_11745","A5_11745",11745,"A5_11745_001",NA,55,64,"F",1,2,1,0,0,0,0,0,2,5,2020,"2020.05.22",5,22,5,5,1,0,0,0,0,4,0,5,65,"F","65 and over",0
"6727","HHA5_11746","A5_11746",11746,"A5_11746_001",NA,20,24,"F",1,2,0,0,0,0,0,1,1,5,2020,"2020.05.20",3,20,5,1,0,0,0,0,0,1,0,1,62,"M","45-64",0
"6728","HHA5_11747","A5_11747",11747,"A5_11747_001",NA,35,44,"M",4,2,0,0,0,0,0,1,4,5,2020,"2020.05.21",4,21,5,1,0,0,0,0,0,1,0,1,30,"F","25-44",0
"6729","HHA5_11748","A5_11748",11748,"A5_11748_001",NA,65,69,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,0,2,63,"F","45-64",1
"6730","HHA5_11750","A5_11750",11750,"A5_11750_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,1,0,0,0,0,1,1,1,75,"M","65 and over",1
"6731","HHA5_11751","A5_11751",11751,"A5_11751_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.25",1,25,5,1,1,0,0,0,0,0,1,0,43,"M","25-44",1
"6732","HHA5_11756","A5_11756",11756,"A5_11756_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,3,0,44,"F","25-44",1
"6733","HHA5_11757","A5_11757",11757,"A5_11757_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,5,1,4,0,0,0,0,1,4,24,"F","18-24",1
"6734","HHA5_11758","A5_11758",11758,"A5_11758_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,5,5,0,0,0,0,0,4,1,50,"M","45-64",1
"6735","HHA5_11759","A5_11759",11759,"A5_11759_001",NA,70,74,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,3,3,0,0,0,0,0,0,3,72,"F","65 and over",1
"6736","HHA5_11760","A5_11760",11760,"A5_11760_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,1,1,0,0,0,0,0,0,1,68,"F","65 and over",1
"6737","HHA5_11761","A5_11761",11761,"A5_11761_001",NA,25,34,"F",4,2,0,0,0,0,0,1,1,5,2020,"2020.05.25",1,25,5,3,0,0,0,0,0,3,0,3,27,"F","25-44",1
"6738","HHA5_11762","A5_11762",11762,"A5_11762_001",NA,45,54,"M",1,1,1,1,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,1,2,0,0,0,0,1,1,40,"F","25-44",1
"6739","HHA5_11766","A5_11766",11766,"A5_11766_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,3,2,0,0,0,0,1,2,1,48,"M","45-64",1
"6740","HHA5_11768","A5_11768",11768,"A5_11768_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,1,1,0,0,0,0,0,0,1,56,"M","45-64",1
"6741","HHA5_11770","A5_11770",11770,"A5_11770_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.22",5,22,5,7,6,0,0,0,0,1,5,2,49,"M","45-64",1
"6742","HHA5_11773","A5_11773",11773,"A5_11773_001",NA,15,19,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,0,2,0,46,"F","45-64",1
"6743","HHA5_11774","A5_11774",11774,"A5_11774_001",NA,5,9,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,3,2,0,0,0,0,1,2,1,41,"F","25-44",1
"6744","HHA5_11778","A5_11778",11778,"A5_11778_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,4,1,0,0,0,0,3,1,3,29,"M","25-44",1
"6745","HHA5_11782","A5_11782",11782,"A5_11782_001",NA,70,74,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,0,1,38,"F","25-44",1
"6746","HHA5_11785","A5_11785",11785,"A5_11785_001",NA,55,64,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,0,2,24,"F","18-24",1
"6747","HHA5_11786","A5_11786",11786,"A5_11786_001",NA,55,64,"F",2,2,1,0,0,0,0,0,1,5,2020,"2020.05.25",1,25,5,2,1,0,0,0,0,1,0,2,69,"F","65 and over",0
"6748","HHA5_11787","A5_11787",11787,"A5_11787_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.25",1,25,5,1,1,0,0,0,0,0,1,0,23,"F","18-24",1
"6749","HHA5_11788","A5_11788",11788,"A5_11788_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,3,3,0,0,0,0,0,0,3,55,"F","45-64",1
"6750","HHA5_11789","A5_11789",11789,"A5_11789_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.21",4,21,5,1,1,0,0,0,0,0,1,0,68,"M","65 and over",1
"6751","HHA5_11790","A5_11790",11790,"A5_11790_001",NA,75,79,"M",1,2,1,0,0,0,0,1,4,5,2020,"2020.05.21",4,21,5,2,2,0,0,0,0,1,0,2,69,"M","65 and over",0
"6752","HHA5_11792","A5_11792",11792,"A5_11792_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.24",0,24,5,1,1,0,0,0,0,0,1,0,68,"M","65 and over",1
"6753","HHA5_11794","A5_11794",11794,"A5_11794_001",NA,10,14,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,2,2,0,0,0,0,0,2,0,34,"F","25-44",1
"6754","HHA5_11797","A5_11797",11797,"A5_11797_001",NA,45,54,"M",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.21",4,21,5,6,2,4,0,0,0,0,2,4,54,"M","45-64",1
"6755","HHA5_11798","A5_11798",11798,"A5_11798_001",NA,65,69,"F",2,2,1,0,0,0,0,0,4,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,0,1,28,"F","25-44",0
"6756","HHA5_11799","A5_11799",11799,"A5_11799_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.20",3,20,5,1,1,0,0,0,0,0,1,0,25,"F","25-44",1
